date,reactor_id,reactor_type,run_day,manure_fed_kg,water_kg,air_temp_in_situ,digester_temp,pH,TS,ash,VS_wet,VS_dry,TAN,CH4_pct,CO2_pct,acetate,VFA,y_biogas_STP,y_CH4_STP,y_CH4_per_gVS,manure_water_ratio,daily_mean_air_temp,daily_max_air_temp,daily_min_air_temp,daily_solar,daily_precip,daily_atm_p,daily_vpd,daily_wind,daily_temp_range
2024-04-22,R2-FLEX,FLEX,,20.0,30.0,23.4,25.1,,,,,,,,,,,0.0,0.0,0.0,0.6666666666666666,18.634375,24.9,15.6,149.7076388888889,45.664,81.5026736111111,0.2607638888888888,0.824516129032258,9.3
2024-04-23,R2-FLEX,FLEX,,20.0,30.0,21.6,24.3,,,,,,,,,,,0.0,0.0,0.0,0.6666666666666666,18.97152777777778,24.4,16.0,136.0076388888889,30.557,81.4667013888889,0.2401041666666666,0.9626136363636364,8.399999999999999
2024-04-24,R2-FLEX,FLEX,,20.0,30.0,27.8,22.4,,,,,,,,,,,0.0,0.0,0.0,0.6666666666666666,18.105555555555554,24.1,15.5,138.92291666666668,29.974,81.44788194444445,0.1889236111111111,0.7051041666666666,8.600000000000001
2024-04-25,R2-FLEX,FLEX,,20.0,30.0,22.0,22.9,,,,,,,,,,,575.6135593220339,0.0,0.0,0.6666666666666666,19.136458333333334,24.1,16.1,177.97222222222223,13.837,81.39743055555556,0.2988194444444444,0.7764583333333334,8.0
2024-04-26,R2-FLEX,FLEX,,20.0,30.0,22.1,21.7,,,,,,,,,,,301.58590308370043,0.0,0.0,0.6666666666666666,17.441666666666666,23.1,15.8,101.18472222222222,5.101,81.48579861111111,0.1819791666666667,0.6486111111111111,7.300000000000001
2024-04-27,R2-FLEX,FLEX,,20.0,30.0,24.7,23.0,,,,,,,,,,,117.37991266375546,0.0,0.0,0.6666666666666666,18.668750000000003,25.0,14.9,168.24444444444444,5.206,81.41732638888888,0.3104513888888889,0.8275694444444445,10.1
2024-04-29,R2-FLEX,FLEX,,20.0,30.0,22.4,24.2,,,,,,,,,,,402.9383886255925,0.0,0.0,0.6666666666666666,17.710416666666667,22.8,14.4,102.90347222222222,28.601,81.5292013888889,0.1784375,0.7272432432432432,8.4
2024-04-30,R2-FLEX,FLEX,,20.0,30.0,26.3,23.1,,,,,,,,,,,344.7844971600401,0.0,0.0,0.6666666666666666,19.246180555555554,25.9,15.4,182.67777777777772,11.261,81.40770833333333,0.3294444444444444,0.6211111111111111,10.499999999999998
2024-05-01,R2-FLEX,FLEX,,20.0,30.0,26.5,23.7,,,,,,,,,,,145.84307178631053,0.0,0.0,0.6666666666666666,19.08194444444445,24.3,16.0,139.19722222222222,59.883,81.35878472222223,0.2757291666666666,0.5873263888888889,8.3
2024-05-02,R2-FLEX,FLEX,,20.0,30.0,21.3,23.5,,,,,,,,,,,421.1416921508665,0.0,0.0,0.6666666666666666,18.856250000000003,26.2,16.4,129.36111111111111,20.465,81.38517361111111,0.2534375,0.6594791666666667,9.8
2024-05-03,R2-FLEX,FLEX,,20.0,30.0,24.5,24.1,,,,,,,,,,,263.3647058823529,0.0,0.0,0.6666666666666666,19.53993055555556,24.7,16.4,173.70069444444445,5.905,81.45854166666668,0.3486458333333333,0.7819791666666667,8.3
2024-05-04,R2-FLEX,FLEX,,20.0,30.0,24.1,24.0,,,,,,,,,,,276.58364187142377,0.0,0.0,0.6666666666666666,18.277083333333334,24.4,15.8,104.20208333333332,29.177,81.59826388888888,0.2517013888888889,0.6540972222222222,8.599999999999998
2024-05-06,R2-FLEX,FLEX,,20.0,30.0,24.4,23.8,,,,,,,,,,,369.0181573638198,0.0,0.0,0.6666666666666666,17.500347222222224,23.1,14.8,124.59166666666668,22.468,81.64086805555556,0.2220486111111111,0.8114930555555556,8.3
2024-05-07,R2-FLEX,FLEX,,20.0,30.0,19.6,,,,,,,,,,,,-109633.85167464112,0.0,0.0,0.6666666666666666,18.01944444444445,21.6,16.1,77.64305555555556,23.067,81.66024305555555,0.1868402777777777,0.9112847222222222,5.5
2024-05-08,R2-FLEX,FLEX,,20.0,30.0,20.3,,,,,,,,,,,,0.0,0.0,0.0,0.6666666666666666,17.633680555555557,21.5,15.0,92.45972222222224,0.0,81.5936111111111,0.2074305555555555,1.135486111111111,6.5
2024-05-09,R2-FLEX,FLEX,,20.0,30.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.6666666666666666,17.731250000000003,21.5,14.7,102.89513888888888,0.0,81.55402777777778,0.2844791666666666,1.141111111111111,6.800000000000001
2024-05-10,R2-FLEX,FLEX,,20.0,30.0,0.0,22.3,,,,,,,,,,,117727.0,0.0,0.0,0.6666666666666666,17.88784722222222,22.6,15.9,92.20833333333331,0.204,81.60708333333334,0.2435763888888889,0.909652777777778,6.700000000000001
2024-05-11,R2-FLEX,FLEX,,20.0,20.0,0.0,20.5,,,,,,,,,,,100.0,0.0,0.0,1.0,19.496875000000003,25.2,15.2,199.8722222222222,0.017,81.66368055555556,0.4635763888888888,0.9291666666666668,10.0
2024-05-13,R2-FLEX,FLEX,,20.0,20.0,20.2,24.5,,,,,,,,,,,94.04160982264666,0.0,0.0,1.0,19.31631944444445,24.7,15.2,191.48194444444445,0.0,81.61340277777778,0.5412152777777778,0.844375,9.5
2024-05-14,R2-FLEX,FLEX,,20.0,20.0,26.2,24.8,,,,,,,,,,,169.7125668449198,0.0,0.0,1.0,19.054861111111112,24.3,15.6,174.80763888888887,0.476,81.62076388888889,0.4636458333333333,0.8808680555555556,8.700000000000001
2024-05-15,R2-FLEX,FLEX,,20.0,20.0,25.0,22.8,,,,,,,,,,,684.3322147651006,0.0,0.0,1.0,18.96423611111111,24.7,15.3,141.26319444444445,0.102,81.67739583333334,0.3770833333333333,0.7330208333333333,9.4
2024-05-16,R2-FLEX,FLEX,,20.0,20.0,25.2,22.2,,,,,,,,,,,358.8732394366197,0.0,0.0,1.0,18.45659722222222,25.3,14.3,131.27638888888887,12.639,81.71545138888888,0.3596527777777777,0.7402777777777777,11.0
2024-05-17,R2-FLEX,FLEX,,20.0,20.0,24.5,22.8,,,,,,,,,,,374.4,0.0,0.0,1.0,19.09861111111111,24.6,14.6,167.7173611111111,0.153,81.63090277777778,0.3497222222222222,0.8503125,10.000000000000002
2024-05-18,R2-FLEX,FLEX,,20.0,20.0,26.3,23.1,,,,,,,,,,,330.1904443701971,0.0,0.0,1.0,19.232291666666665,24.4,14.4,134.51388888888889,6.052,81.61413194444444,0.3761458333333333,0.8259745762711864,9.999999999999998
2024-05-20,R2-FLEX,FLEX,,20.0,20.0,24.0,22.8,,,,,,,,,,,351.1313131313132,0.0,0.0,1.0,19.278125000000003,24.2,15.1,187.51388888888889,8.5,81.6178125,0.3816666666666666,0.8889236111111111,9.1
2024-05-21,R2-FLEX,FLEX,,20.0,20.0,25.0,24.0,,,,,,,,,,,10.077181208053693,0.0,0.0,1.0,18.88402777777777,24.5,16.1,159.89999999999998,7.831,81.73038194444445,0.3445833333333333,0.9878879310344828,8.399999999999999
2024-05-22,R2-FLEX,FLEX,,20.0,20.0,26.1,23.7,,,,,,,,,,,281.12337011033094,0.0,0.0,1.0,18.25555555555556,22.5,14.7,129.45208333333332,4.251,81.74763888888889,0.3042361111111111,1.051012658227848,7.800000000000001
2024-05-23,R2-FLEX,FLEX,,20.0,20.0,25.0,25.0,,,,,,,,,,,613.7919463087248,0.0,0.0,1.0,17.760416666666668,22.0,14.6,106.44513888888888,0.0,81.70871527777778,0.2743055555555556,1.147951388888889,7.4
2024-05-24,R2-FLEX,FLEX,,20.0,20.0,23.4,24.5,,,,,,,,,,,337.1052631578948,0.0,0.0,1.0,18.14409722222222,24.0,13.4,147.90277777777777,0.544,81.70572916666667,0.3689930555555555,0.9561956521739132,10.6
2024-05-25,R2-FLEX,FLEX,,20.0,20.0,21.9,23.8,,,,,,,,,,,149.04374364191253,0.0,0.0,1.0,17.484722222222224,22.4,15.0,93.13055555555556,25.749,81.70097222222222,0.1951388888888889,0.7010958904109589,7.399999999999999
2024-05-27,R2-FLEX,FLEX,,20.0,20.0,24.2,22.9,,,,,,,,,,,156.15746971736206,0.0,0.0,1.0,19.537847222222226,26.8,13.9,200.7576388888889,1.2240000000000002,81.78520833333333,0.5243055555555556,0.9951041666666666,12.9
2024-05-28,R2-FLEX,FLEX,,20.0,20.0,20.2,24.4,,,,,,,,,,,1613.6050477489769,0.0,0.0,1.0,18.621875000000003,24.7,15.1,165.96319444444444,0.527,81.83913194444443,0.3752430555555556,0.9972916666666668,9.6
2024-05-29,R2-FLEX,FLEX,,20.0,20.0,24.3,24.0,,,,,,,,,,,162.53279515640767,0.0,0.0,1.0,18.33194444444445,23.6,15.2,145.34166666666667,0.238,81.76961805555555,0.3657986111111111,0.9069791666666666,8.400000000000002
2024-05-30,R2-FLEX,FLEX,,20.0,20.0,22.0,23.9,,,,,,,,,,,314.64406779661016,0.0,0.0,1.0,18.42465277777778,24.5,12.7,154.3326388888889,0.221,81.68246527777778,0.3854861111111111,0.928125,11.8
2024-05-31,R2-FLEX,FLEX,,20.0,20.0,22.5,24.1,,,,,,,,,,,481.32994923857865,0.0,0.0,1.0,18.70798611111111,24.3,13.9,175.9090277777778,0.187,81.74815972222223,0.3765625,0.9520138888888888,10.4
2024-06-01,R2-FLEX,FLEX,,20.0,20.0,24.6,24.0,,,,,,,,,,,1.8346774193548383,0.0,0.0,1.0,18.10833333333333,25.0,14.3,165.65694444444443,1.0710000000000002,81.77256944444444,0.3211458333333333,0.905659722222222,10.7
2024-06-03,R2-FLEX,FLEX,,20.0,20.0,26.2,23.7,,,,,,,,,,,377.74732620320856,0.0,0.0,1.0,18.823958333333334,23.5,15.6,126.40833333333332,0.952,81.69121527777777,0.3234722222222222,0.6792708333333333,7.9
2024-06-04,R2-FLEX,FLEX,,20.0,20.0,23.5,22.4,,,,,,,,,,,587.433389544688,0.0,0.0,1.0,18.804513888888888,25.2,15.5,137.7201388888889,0.187,81.67913194444445,0.328125,0.6520833333333333,9.7
2024-06-05,R2-FLEX,FLEX,,20.0,20.0,22.0,23.4,,,,,,,,,,,303.53898305084743,0.0,0.0,1.0,17.960416666666667,23.2,13.9,144.85763888888889,2.7880000000000003,81.6628125,0.2921875,0.828125,9.3
2024-06-06,R2-FLEX,FLEX,,20.0,20.0,25.3,22.8,,,,,,,,,,,491.4549111632584,0.0,0.0,1.0,17.617013888888888,21.7,14.8,93.56180555555557,0.8160000000000001,81.76510416666666,0.3114583333333333,0.8808680555555556,6.899999999999999
2024-06-07,R2-FLEX,FLEX,,20.0,20.0,22.4,22.1,,,,,,,,,,,204.24170616113747,0.0,0.0,1.0,18.01284722222222,24.7,14.2,155.43194444444444,0.255,81.81798611111111,0.3282291666666667,0.7253472222222223,10.5
2024-06-08,R2-FLEX,FLEX,,20.0,20.0,19.4,23.1,,,,,,,,,,,522.8454172366621,0.0,0.0,1.0,17.073958333333334,22.8,14.4,133.28194444444443,0.153,81.76618055555555,0.2174652777777778,0.7773611111111111,8.4
2024-06-10,R2-FLEX,FLEX,,20.0,20.0,22.8,22.0,,,,,,,,,,,455.9229208924949,0.0,0.0,1.0,17.537152777777777,21.6,14.0,131.03055555555557,0.119,81.81920138888889,0.4066319444444444,0.7794097222222223,7.600000000000001
2024-06-11,R2-FLEX,FLEX,,20.0,20.0,19.4,22.8,,,,,,,,,,,758.1258549931601,0.0,0.0,1.0,16.911805555555556,20.9,12.0,129.67916666666667,0.102,81.84677083333332,0.4238194444444444,0.8822916666666667,8.899999999999999
2024-06-12,R2-FLEX,FLEX,,20.0,20.0,22.1,20.0,,,,,,,,,,,262.73127753303964,0.0,0.0,1.0,16.960416666666667,21.8,12.3,160.28680555555556,0.085,81.87194444444444,0.4258333333333333,0.8272569444444444,9.5
2024-06-13,R2-FLEX,FLEX,,20.0,20.0,23.1,22.8,,,,,,,,,,,350.354609929078,0.0,0.0,1.0,17.0875,23.3,10.7,176.46944444444443,0.068,81.8204513888889,0.4561111111111111,0.7632986111111112,12.6
2024-06-14,R2-FLEX,FLEX,,20.0,20.0,23.2,23.0,,,,,,,,,,,0.0,0.0,0.0,1.0,17.341666666666665,23.2,11.2,173.96805555555557,0.017,81.75454861111112,0.4586805555555555,0.8838541666666667,12.0
2024-06-15,R2-FLEX,FLEX,,20.0,20.0,23.2,23.4,,,,,,,,,,,0.0,0.0,0.0,1.0,17.261805555555554,22.1,12.3,148.97291666666666,0.051,81.62829861111112,0.3544097222222222,0.8703819444444444,9.8
2024-06-17,R2-FLEX,FLEX,,20.0,20.0,23.1,23.9,,,,,,,,,,,88.51063829787233,0.0,0.0,1.0,17.42013888888889,22.5,12.4,173.56597222222223,0.0,81.78243055555555,0.4585763888888888,0.8146180555555556,10.1
2024-06-18,R2-FLEX,FLEX,,20.0,20.0,27.0,22.4,,,,,,,,,,,345.8,0.0,0.0,1.0,16.821180555555557,21.9,11.7,164.48263888888889,0.136,81.81600694444444,0.4767361111111111,0.936875,10.2
2024-06-19,R2-FLEX,FLEX,,20.0,20.0,24.0,22.6,,,,,,,,,,,341.93939393939394,0.0,0.0,1.0,17.211111111111112,22.8,14.0,116.8722222222222,0.0,81.795625,0.3480555555555555,0.9133333333333334,8.8
2024-06-20,R2-FLEX,FLEX,,20.0,20.0,22.6,23.0,,,,,,,,,,,345.4059539918809,0.0,0.0,1.0,16.024305555555557,18.9,14.1,76.48541666666667,5.48,81.9203125,0.235,1.1034375,4.799999999999999
2024-06-21,R2-FLEX,FLEX,,20.0,20.0,23.5,18.4,,,,,,,,,,,200.7217537942664,0.0,0.0,1.0,15.9375,19.8,12.8,138.21458333333334,0.136,81.88788194444444,0.3404861111111111,1.461076388888889,7.0
2024-06-22,R2-FLEX,FLEX,,20.0,20.0,21.0,20.1,,,,,,,,,,,405.7857142857143,0.0,0.0,1.0,15.58472222222222,20.7,12.5,154.78819444444446,0.0,81.80746527777778,0.3682291666666666,1.0271180555555557,8.2
2024-06-24,R2-FLEX,FLEX,,20.0,20.0,18.3,20.7,,,,,,,,,,,694.4490216271885,0.0,0.0,1.0,15.279861111111112,20.9,10.6,148.30416666666667,0.0,81.81572916666667,0.3817013888888889,0.9991666666666666,10.3
2024-06-25,R2-FLEX,FLEX,,20.0,20.0,19.5,21.0,,,,,,,,,,,284.6666666666667,0.0,0.0,1.0,15.346527777777778,22.2,9.4,190.8430555555556,0.085,81.741875,0.451875,1.0078125,12.8
2024-06-26,R2-FLEX,FLEX,,20.0,20.0,19.9,22.1,,,,,,,,,,,315.9679071355412,0.0,0.0,1.0,15.94409722222222,21.0,10.9,138.97361111111113,0.0,81.73708333333333,0.4617708333333333,1.025486111111111,10.1
2024-06-27,R2-FLEX,FLEX,,20.0,20.0,18.4,21.8,,,,,,,,,,,399.1008922443377,0.0,0.0,1.0,15.145833333333334,19.0,12.1,93.90208333333334,0.289,81.88729166666667,0.2858680555555555,1.2167708333333334,6.9
2024-06-28,R2-FLEX,FLEX,,20.0,20.0,21.6,20.8,,,,,,,,,,,445.7331975560081,0.0,0.0,1.0,14.720138888888888,19.7,10.1,140.58819444444444,0.102,81.84979166666668,0.3459722222222222,1.088854166666667,9.6
2024-06-29,R2-FLEX,FLEX,,20.0,20.0,22.8,21.0,,,,,,,,,,,131.0547667342799,0.0,0.0,1.0,16.439930555555556,22.4,12.4,187.99791666666667,0.0,81.75270833333333,0.410625,0.9500347222222224,9.999999999999998
2024-07-01,R2-FLEX,FLEX,,20.0,20.0,16.6,19.0,,,,,,,,,,,717.3791436464088,0.0,0.0,1.0,17.05763888888889,23.0,12.9,200.4875,0.0,81.87291666666667,0.5462847222222222,0.8997916666666667,10.1
2024-07-02,R2-FLEX,FLEX,,20.0,20.0,22.6,19.9,,,,,,,,,,,229.96278755074425,0.0,0.0,1.0,16.99652777777778,22.5,11.3,173.3625,0.0,81.81541666666666,0.5319791666666667,0.9193402777777776,11.2
2024-07-03,R2-FLEX,FLEX,,20.0,20.0,19.3,20.9,,,,,,,,,,,454.84433800889497,0.0,0.0,1.0,17.235763888888886,23.5,11.3,182.69791666666663,40.149,81.7742013888889,0.4747916666666667,0.9857826086956522,12.2
2024-07-04,R2-FLEX,FLEX,,20.0,20.0,22.1,21.0,,,,,,,,,,,424.62555066079295,0.0,0.0,1.0,17.353819444444444,22.9,12.9,170.66805555555555,0.0,81.75746527777778,0.4257291666666666,0.8909722222222223,9.999999999999998
2024-07-05,R2-FLEX,FLEX,,20.0,20.0,21.2,20.9,,,,,,,,,,,566.9714479945616,0.0,0.0,1.0,17.009027777777778,22.7,13.3,159.19236111111113,0.0,81.69565972222222,0.4336805555555555,0.83,9.4
2024-07-06,R2-FLEX,FLEX,,20.0,20.0,23.5,20.2,,,,,,,,,,,517.4569983136594,0.0,0.0,1.0,17.05138888888889,22.6,12.9,111.06944444444444,9.443,81.635625,0.3178819444444444,0.7051736111111111,9.7
2024-07-08,R2-FLEX,FLEX,,20.0,20.0,20.6,21.2,,,,,,,,,,,751.3079019073568,0.0,0.0,1.0,17.422222222222224,24.9,13.4,182.76041666666663,23.188,81.55388888888889,0.3270486111111111,0.9438541666666668,11.499999999999998
2024-07-09,R2-FLEX,FLEX,,20.0,20.0,25.3,21.6,,,,,,,,,,,243.43949044585983,0.0,0.0,1.0,16.80625,21.3,14.4,96.02708333333334,6.65,81.59246527777778,0.2270833333333333,0.7243055555555555,6.9
2024-07-10,R2-FLEX,FLEX,,20.0,20.0,21.9,21.8,,,,,,,,,,,192.5534079348932,0.0,0.0,1.0,15.69652777777778,18.7,13.7,64.6,43.233,81.70260416666666,0.2372916666666666,0.8872222222222222,5.0
2024-07-11,R2-FLEX,FLEX,,20.0,20.0,17.8,21.7,,,,,,,,,,,395.2303988995873,0.0,0.0,1.0,15.334375,20.2,10.3,159.94236111111113,5.151000000000001,81.77104166666668,0.3619444444444444,1.0481944444444444,9.9
2024-07-12,R2-FLEX,FLEX,,20.0,20.0,22.7,18.5,,,,,,,,,,,171.7213391951302,0.0,0.0,1.0,16.408680555555556,22.3,10.2,169.08402777777778,3.621,81.8059375,0.4885416666666666,1.069375,12.1
2024-07-13,R2-FLEX,FLEX,,20.0,20.0,24.1,20.3,,,,,,,,,,,62.48401211713227,0.0,0.0,1.0,16.302777777777777,20.2,14.2,85.91111111111111,0.0,81.82930555555555,0.2953125,0.8831944444444445,6.0
2024-07-15,R2-FLEX,FLEX,,20.0,20.0,20.9,20.4,,,,,,,,,,,418.9282068730861,0.0,0.0,1.0,17.00625,22.4,10.9,157.28819444444446,0.0,81.77690972222223,0.451423611111111,0.7861458333333333,11.499999999999998
2024-07-16,R2-FLEX,FLEX,,20.0,20.0,23.7,20.4,,,,,,,,,,,258.5540950455005,0.0,0.0,1.0,15.61875,18.1,13.8,42.49097222222222,0.0,81.74892361111111,0.2155555555555555,0.7036458333333333,4.300000000000001
2024-07-17,R2-FLEX,FLEX,,20.0,20.0,19.9,21.0,,,,,,,,,,,282.4137931034483,0.0,0.0,1.0,15.894444444444446,19.9,13.6,84.57430555555555,2.006,81.75440972222222,0.1913888888888889,0.734375,6.299999999999999
2024-07-18,R2-FLEX,FLEX,,20.0,20.0,22.4,18.9,,,,,,,,,,,1304.9289099526068,0.0,0.0,1.0,14.51388888888889,17.4,13.7,38.95625,19.163,81.7825,0.1054513888888888,0.7757291666666667,3.6999999999999993
2024-07-19,R2-FLEX,FLEX,,20.0,20.0,17.1,21.4,,,,,,,,,,,485.5842812823164,0.0,0.0,1.0,15.74375,19.2,13.2,97.51597222222222,12.444,81.68375,0.2471875,0.8190277777777778,6.0
2024-07-20,R2-FLEX,FLEX,,20.0,20.0,19.1,21.2,,,,,,,,,,,286.92571037315986,0.0,0.0,1.0,16.242708333333333,20.8,12.7,95.89166666666668,0.204,81.68527777777778,0.2933333333333333,0.8463541666666666,8.100000000000001
2024-07-22,R2-FLEX,FLEX,,20.0,20.0,19.6,20.9,,,,,,,,,,,376.93779904306217,0.0,0.0,1.0,16.923958333333335,22.1,13.4,131.02152777777778,0.0,81.83708333333334,0.3836458333333333,0.8635416666666667,8.700000000000001
2024-07-23,R2-FLEX,FLEX,,20.0,20.0,18.3,19.9,,,,,,,,,,,189.3099897013388,0.0,0.0,1.0,16.069791666666667,21.8,10.8,185.42222222222225,0.0,81.97625,0.4580208333333333,0.8598958333333333,11.0
2024-07-24,R2-FLEX,FLEX,,20.0,20.0,21.1,20.9,,,,,,,,,,,319.31995919755184,0.0,0.0,1.0,15.259722222222225,19.9,11.1,91.31041666666668,0.0,81.88875,0.3198611111111111,0.7874305555555555,8.799999999999999
2024-07-25,R2-FLEX,FLEX,,20.0,20.0,18.8,20.6,,,,,,,,,,,269.4448252227553,0.0,0.0,1.0,17.03402777777778,24.4,10.5,172.63958333333332,0.493,81.65565972222223,0.4054166666666667,0.8419791666666667,13.9
2024-07-26,R2-FLEX,FLEX,,20.0,20.0,18.2,20.8,,,,,,,,,,,210.0,0.0,0.0,1.0,17.501041666666666,25.4,14.5,157.14999999999998,42.215,81.62604166666667,0.2929861111111111,0.7526736111111112,10.9
2024-07-27,R2-FLEX,FLEX,,20.0,20.0,20.2,18.3,,,,,,,,,,,333.3356070941337,0.0,0.0,1.0,15.734375,18.6,13.8,64.5625,44.811,81.7028125,0.1431597222222222,0.8563194444444444,4.800000000000001
2024-07-29,R2-FLEX,FLEX,,20.0,20.0,22.0,20.1,,,,,,,,,,,693.1423728813559,0.0,0.0,1.0,17.454166666666666,22.0,13.0,87.0298611111111,0.119,81.5678125,0.2849305555555556,0.6755902777777778,9.0
2024-07-30,R2-FLEX,FLEX,,20.0,20.0,20.5,20.5,,,,,,,,,,,462.2862010221465,0.0,0.0,1.0,16.617361111111112,21.7,14.2,88.47222222222223,33.17,81.60805555555555,0.2213888888888888,0.8120673076923077,7.5
2024-07-31,R2-FLEX,FLEX,,20.0,20.0,20.6,21.0,,,,,,,,,,,473.28678474114434,0.0,0.0,1.0,15.248611111111112,19.7,11.7,90.74583333333334,5.018,81.69388888888889,0.2106944444444444,0.811070110701107,8.0
2024-08-01,R2-FLEX,FLEX,,20.0,20.0,18.1,18.9,,,,,,,,,,,301.9787014771556,0.0,0.0,1.0,14.883680555555555,20.7,10.4,118.61736111111112,0.136,81.80024305555555,0.28875,0.8899652777777778,10.3
2024-08-02,R2-FLEX,FLEX,,20.0,20.0,19.1,20.5,,,,,,,,,,,286.92571037315986,0.0,0.0,1.0,15.579166666666667,19.8,11.3,106.80902777777776,0.0,81.78840277777778,0.3090625,0.8297222222222222,8.5
2024-08-03,R2-FLEX,FLEX,,20.0,20.0,19.0,21.0,,,,,,,,,,,373.972602739726,0.0,0.0,1.0,16.366666666666667,20.2,13.4,118.52361111111112,0.0,81.75538194444444,0.3238194444444444,0.9982986111111112,6.799999999999999
2024-08-05,R2-FLEX,FLEX,,20.0,20.0,19.1,19.2,,,,,,,,,,,603.758986648408,0.0,0.0,1.0,17.388541666666665,26.0,9.6,235.00625,0.136,81.63586805555556,0.6911111111111111,0.9636805555555557,16.4
2024-08-06,R2-FLEX,FLEX,,20.0,20.0,23.3,18.9,,,,,,,,,,,566.6385420182247,0.0,0.0,1.0,17.288194444444443,24.8,10.8,160.59444444444443,0.119,81.63746527777778,0.5322916666666667,0.9267708333333334,14.0
2024-08-07,R2-FLEX,FLEX,,20.0,20.0,26.1,22.2,,,,,,,,,,,327.6730190571715,0.0,0.0,1.0,16.448958333333334,21.7,10.8,159.25,0.017,81.6778125,0.4502777777777778,1.0095486111111112,10.9
2024-08-08,R2-FLEX,FLEX,,20.0,20.0,26.1,18.6,,,,,,,,,,,543.9919759277833,0.0,0.0,1.0,15.87326388888889,18.7,14.0,65.17083333333333,4.063,81.68802083333334,0.1894791666666666,0.7853472222222222,4.699999999999999
2024-08-09,R2-FLEX,FLEX,,20.0,20.0,20.9,17.3,,,,,,,,,,,414.2837699897925,0.0,0.0,1.0,15.419791666666663,17.7,14.0,58.43055555555556,2.244,81.73399305555556,0.1151388888888889,0.8594791666666667,3.6999999999999993
2024-08-10,R2-FLEX,FLEX,,20.0,20.0,16.4,18.0,,,,,,,,,,,519.775397373877,0.0,0.0,1.0,15.988541666666666,21.4,13.0,143.59583333333333,0.017,81.744375,0.2752777777777778,0.9682291666666668,8.399999999999999
2024-08-12,R2-FLEX,FLEX,,20.0,20.0,16.2,17.8,,,,,,,,,,,939.2634854771784,0.0,0.0,1.0,16.264930555555555,21.9,13.8,83.48541666666667,0.085,81.59732638888889,0.2506597222222222,0.8111458333333333,8.099999999999998
2024-08-13,R2-FLEX,FLEX,,20.0,20.0,17.6,19.0,,,,,,,,,,,504.4769442532691,0.0,0.0,1.0,17.014583333333334,22.7,13.5,142.57222222222222,0.0,81.66416666666666,0.4165625,0.8456944444444444,9.2
2024-08-14,R2-FLEX,FLEX,,20.0,20.0,18.4,17.9,,,,,,,,,,,231.4035689773508,0.0,0.0,1.0,17.42638888888889,23.4,12.9,160.10902777777778,0.0,81.64725694444445,0.4255555555555556,0.7254513888888889,10.499999999999998
2024-08-15,R2-FLEX,FLEX,,20.0,20.0,21.7,22.0,,,,,,,,,,,592.874109263658,0.0,0.0,1.0,17.304861111111112,22.9,14.1,140.48194444444445,0.0,81.70309027777779,0.3462847222222222,0.8311805555555556,8.799999999999999
2024-08-16,R2-FLEX,FLEX,,20.0,20.0,20.4,20.9,,,,,,,,,,,355.43967280163605,0.0,0.0,1.0,16.986458333333335,22.0,14.0,116.39791666666666,0.221,81.74118055555556,0.38625,0.8304513888888888,8.0
2024-08-17,R2-FLEX,FLEX,,20.0,20.0,17.8,21.0,,,,,,,,,,,331.39270976616234,0.0,0.0,1.0,16.403125000000003,22.7,10.4,160.10069444444446,0.051,81.68444444444444,0.5339583333333333,0.9672916666666668,12.3
2024-08-19,R2-FLEX,FLEX,,20.0,20.0,23.3,19.3,,,,,,,,,,,693.7867026662166,0.0,0.0,1.0,15.767013888888888,22.7,9.3,170.2513888888889,0.085,81.79642361111111,0.4767013888888888,0.9527083333333332,13.4
2024-08-20,R2-FLEX,FLEX,,20.0,20.0,18.5,22.1,,,,,,,,,,,653.7015437392796,0.0,0.0,1.0,16.16111111111111,21.8,11.2,110.16041666666666,0.0,81.7709375,0.4032986111111111,0.7400694444444444,10.6
2024-08-21,R2-FLEX,FLEX,,20.0,20.0,21.6,19.1,,,,,,,,,,,329.89816700611,0.0,0.0,1.0,15.266319444444443,18.3,13.2,61.07083333333334,0.0,81.6711111111111,0.3121180555555555,0.8912152777777779,5.100000000000001
2024-08-22,R2-FLEX,FLEX,,20.0,20.0,15.8,20.8,,,,,,,,,,,316.67243767313016,0.0,0.0,1.0,15.710763888888888,20.5,12.9,108.94236111111113,0.578,81.6854861111111,0.3245138888888889,0.7725347222222223,7.6
2024-08-23,R2-FLEX,FLEX,,20.0,20.0,16.0,20.6,,,,,,,,,,,408.083044982699,0.0,0.0,1.0,15.923958333333337,20.0,12.8,92.77638888888887,0.034,81.74090277777778,0.3332638888888889,0.8298263888888889,7.199999999999999
2024-08-24,R2-FLEX,FLEX,,20.0,20.0,19.1,18.7,,,,,,,,,,,292.5333789798014,0.0,0.0,1.0,15.507638888888888,18.6,13.4,57.23194444444445,0.0,81.81902777777778,0.3025694444444444,0.7604861111111112,5.200000000000001
2024-08-26,R2-FLEX,FLEX,,20.0,20.0,16.2,17.7,,,,,,,,,,,690.0518672199171,0.0,0.0,1.0,16.156944444444445,20.9,13.0,115.22361111111113,0.0,81.83121527777777,0.3667361111111111,0.8623611111111111,7.899999999999999
2024-08-27,R2-FLEX,FLEX,,20.0,20.0,17.1,19.1,,,,,,,,,,,510.0517063081696,0.0,0.0,1.0,17.530555555555555,22.1,14.9,135.30347222222224,0.0849999999999999,81.83993055555555,0.3815972222222222,0.9602777777777778,7.200000000000001
